9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.319664492078280540e-04,9.319664492078280540e-04,9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04,9.869524697110900746e-01,9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04
9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04,9.869524697110900746e-01,9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04,9.319664492078282708e-04
9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.869524697110902967e-01,9.319664492078284877e-04,9.319664492078284877e-04
9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.869524697110902967e-01,9.319664492078284877e-04,9.319664492078284877e-04
9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.869524697110902967e-01,9.319664492078284877e-04,9.319664492078284877e-04
9.319664492078280540e-04,9.319664492078280540e-04,9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.319664492078280540e-04,9.319664492078280540e-04,9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.319664492078280540e-04,9.319664492078280540e-04,9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.319664492078280540e-04,9.319664492078280540e-04,9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.319664492078280540e-04,9.319664492078280540e-04,9.869524697110898526e-01,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04,9.319664492078280540e-04
9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.319664492078284877e-04,9.869524697110902967e-01,9.319664492078284877e-04,9.319664492078284877e-04
